date,REM_Sleep_Time
2020-12-24 00:00:00,3.90833333333333
2021-01-31 00:00:00,3.51666666666667
2021-01-11 00:00:00,3.5
2020-06-03 00:00:00,3.40833333333333
2020-08-30 00:00:00,3.40833333333333
2020-11-21 00:00:00,3.35833333333333
2020-05-26 00:00:00,3.34166666666667
2021-05-23 00:00:00,3.31666666666667
2020-08-16 00:00:00,3.275
2020-12-18 00:00:00,3.14166666666667
